"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","birthdate","draft_year","injury_status","injury_details","season_year","week"
"Jerome Baker","CLE","LB","13706","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.9825779036827,27.5064537881567,NA,NA,0.536827195467422,0.707106781186548,3.16628895184136,1.27279220613579,0,0,1996-12-25,2018,NA,NA,NA,NA
"Demetrius Knight","CIN","LB","17125","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.9050991501416,7.77817459305202,NA,NA,0.138951841359773,0.212132034355964,2.60212464589235,0.919238815542512,0,0,2000-01-04,2025,NA,NA,NA,NA
"Divine Deablo","ATL","LB","15396","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.2019830028329,5.79827560572969,NA,NA,0.536827195467422,0.707106781186548,2.37053824362606,0.565685424949238,0,0,1998-08-17,2021,NA,NA,NA,NA
"Mack Wilson","ARI","LB","14169","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.4821529745043,2.26274169979695,NA,NA,0.907365439093485,0.14142135623731,3.95368271954674,0.0707106781186548,0,0,1970-01-01,2019,NA,NA,NA,NA
"Omar Speights","LAR","LB","16870","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.0463172804533,0.0707106781186558,NA,NA,0,0,2.37053824362606,0.565685424949238,0,0,2001-03-02,2024,NA,NA,NA,NA
"Drue Tranquill","KC","LB","14235","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.1556657223796,5.86898628384834,NA,NA,0,0,1.13895184135977,0.212132034355964,0,0,1970-01-01,2019,NA,NA,NA,NA
"Jack Gibbens","NE","LB","16009","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5171388101983,35.850313806158,NA,NA,0,0,1.07365439093484,1.4142135623731,0,0,1998-11-24,2022,NA,NA,NA,NA
"Junior Colson","LAC","LB","16665","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.9742209631728,24.4658946290545,NA,NA,0,0,1.72209631728045,0.424264068711929,0,0,2002-12-06,2024,"IR","Shoulder",2025,0
"Nakobe Dean","PHI","LB","15821","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.5284702549575,2.33345237791561,NA,NA,0.907365439093485,0.14142135623731,1.78739376770538,1.20208152801713,0,0,2000-12-13,2022,NA,"Knee",2025,0
"Trenton Simpson","BAL","LB","16234","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.9324362606232,9.26309883354378,NA,NA,0,0,2.76841359773371,0.353553390593274,0,0,2001-06-14,2023,NA,NA,NA,NA
"Kenneth Murray","DAL","LB","14889","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.9514164305949,7.70746391493337,NA,NA,0.58314447592068,0.636396103067893,1.49050991501416,0.777817459305202,0,0,1998-11-16,2020,NA,NA,NA,NA
"Dorian Williams","BUF","LB","16284","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8086402266289,10.3944696834423,NA,NA,0,0,0.536827195467422,0.707106781186548,0,0,2001-06-08,2023,NA,NA,NA,NA
"Christian Elliss","NE","LB","15681","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.6484419263456,0.989949493661166,NA,NA,0.277903682719547,0.424264068711929,3.15793201133144,1.76776695296637,0,0,1999-01-02,2021,NA,NA,NA,NA
"E.J. Speed","HOU","LB","14257","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.743342776204,8.76812408671319,NA,NA,0.277903682719547,0.424264068711929,2.06529745042493,1.62634559672906,0,0,NA,2019,NA,NA,NA,NA
"Isaiah McDuffie","GB","LB","15473","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.1177053824363,8.98025612106916,NA,NA,0.0926345609065156,0.14142135623731,2.04631728045326,0.0707106781186548,0,0,1999-07-21,2021,NA,NA,NA,NA
"Akeem Davis-Gaither","ARI","LB","14943","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.4145892351275,7.00035713374682,NA,NA,0.907365439093485,0.14142135623731,3.69475920679887,1.06066017177982,0,0,1997-09-21,2020,NA,NA,NA,NA
"Leo Chenal","KC","LB","15831","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.943059490085,4.66690475583122,NA,NA,0.536827195467422,0.707106781186548,2.13895184135977,0.212132034355964,0,0,2000-10-26,2022,NA,NA,NA,NA
"Jahlani Tavai","NE","LB","14200","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.7281869688385,11.1015764646288,NA,NA,0.0463172804532578,0.0707106781186548,1.18526912181303,0.282842712474619,0,0,NA,2019,NA,"Undisclosed",2025,0
"Marist Liufau","DAL","LB","16707","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.8990084985836,2.89913780286485,NA,NA,0,0,1.50949008498584,0.777817459305203,0,0,2001-02-09,2024,NA,NA,NA,NA
"Jihaad Campbell","PHI","LB","17123","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.5869688385269,18.9504617357995,NA,NA,0,0,0.953682719546742,0.0707106781186548,0,0,2004-02-24,2025,NA,NA,NA,NA
"Troy Andersen","ATL","LB","15858","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.2186968838527,11.879393923934,NA,NA,0.0926345609065156,0.14142135623731,1.16628895184136,1.27279220613579,0.2,0,1999-04-23,2022,NA,"Knee",2025,0
"DeMarvion Overshown","DAL","LB","16283","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.014447592068,13.717871555019,NA,NA,0,0,1.53682719546742,0.707106781186548,0,0,2000-08-13,2023,NA,"Knee - ACL + MCL",2025,0
"Matt Milano","BUF","LB","13307","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.1260623229462,12.0208152801713,NA,NA,0.536827195467422,0.707106781186548,1.07365439093484,1.4142135623731,0,0,NA,2017,NA,NA,NA,NA
"Cody Simon","ARI","LB","17178","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2650141643059,11.8086832458153,NA,NA,0,0,1.62946175637394,0.565685424949238,0,0,2002-04-01,2025,NA,NA,NA,NA
"Budda Baker","ARI","DB","13251","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.5011331444759,3.81837661840736,NA,NA,0.629461756373938,0.565685424949238,3.50949008498584,0.777817459305202,0,0,1996-01-10,2017,NA,NA,NA,NA
"Kevin Byard","CHI","DB","12752","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.4107648725213,11.3137084989848,NA,NA,1.72209631728045,0.424264068711929,7.01898016997167,1.5556349186104,0,0,1993-08-17,2016,NA,NA,NA,NA
"Brandon Jones","DEN","DB","14910","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.7266288951841,14.8492424049175,NA,NA,1.76841359773371,0.353553390593274,6.13895184135977,0.212132034355964,0,0,1998-04-02,2020,NA,NA,NA,NA
"Brian Branch","DET","DB","16244","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.9832861189802,6.08111831820431,NA,NA,3.74107648725212,1.13137084989848,14.1662889518414,1.27279220613579,0,0,2001-10-22,2023,NA,NA,NA,NA
"Antoine Winfield","TB","DB","14909","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.5580736543909,8.48528137423857,NA,NA,2,0,8,0,0,0,1998-08-16,2020,NA,NA,NA,NA
"Kyle Hamilton","BAL","DB","15834","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.3895184135977,2.12132034355964,NA,NA,2.32422096317281,0.494974746830583,10.6484419263456,0.989949493661167,0.5,0,2001-03-16,2022,NA,NA,NA,NA
"Julian Love","SEA","DB","14179","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.6104815864023,2.12132034355964,NA,NA,3.23158640226629,0.353553390593274,12.250566572238,1.90918830920368,0,0,1970-01-01,2019,NA,NA,NA,NA
"Coby Bryant","SEA","DB","15872","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.3583569405099,21.920310216783,NA,NA,3.2042492917847,1.83847763108502,7.8443342776204,5.86898628384835,1.3,3.14873743439133e-16,1999-03-29,2022,NA,NA,NA,NA
"Will Harris","WAS","DB","14213","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.8951841359773,21.2132034355964,NA,NA,1.46317280453258,0.707106781186548,8.97492917847025,9.12167747730646,0,0,NA,2019,NA,NA,NA,NA
"Grant Delpit","CLE","DB","14907","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.7053824362606,5.65685424949238,NA,NA,1.35155807365439,0.989949493661167,3.30524079320113,1.06066017177982,0.5,0,1998-09-20,2020,NA,NA,NA,NA
"DeShon Elliott","PIT","DB","13806","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.5390934844193,6.92964645562817,NA,NA,1.13895184135977,0.212132034355964,6.04631728045326,0.0707106781186545,0,0,1997-01-01,2018,NA,NA,NA,NA
"Jessie Bates","ATL","DB","13737","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.9643059490085,4.52548339959391,NA,NA,4,0,9.76841359773371,0.353553390593274,1.4,0,1997-02-26,2018,NA,NA,NA,NA
"Derwin James","LAC","DB","13714","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.9263456090652,1.4142135623731,NA,NA,1.18526912181303,0.282842712474619,7.18526912181303,0.282842712474619,0,0,1996-08-03,2018,NA,NA,NA,NA
"Kerby Joseph","DET","DB","15871","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.3728045325779,8.20243866176395,NA,NA,6,1.25949497375653e-15,11.4168555240793,0.636396103067893,1,0,2000-11-14,2022,NA,NA,NA,NA
"Eric Murray","JAC","DB","12772","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.3203966005666,18.8090403795622,NA,NA,0.768413597733711,0.353553390593274,7.61274787535411,5.51543289325507,0,0,1994-01-07,2016,NA,NA,NA,NA
"Trevon Moehrig","CAR","DB","15365","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.6317280453258,7.07106781186548,NA,NA,2.18526912181303,0.282842712474619,9.8800283286119,1.34350288425444,0,0,1999-06-16,2021,NA,NA,NA,NA
"Jeremy Chinn","LVR","DB","14927","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,0,NA,NA,1.27790368271955,0.424264068711929,6.38951841359773,2.12132034355964,0,0,1998-02-26,2020,NA,NA,NA,NA
"Ji'Ayir Brown","SF","DB","16281","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.3203966005666,18.8090403795622,NA,NA,1.41685552407932,0.636396103067893,7.68640226628895,4.10121933088198,0,0,2000-01-25,2023,NA,NA,NA,NA
"Kyle Dugger","NE","DB","14921","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.800283286119,13.4350288425444,NA,NA,1.09263456090652,0.14142135623731,5.52847025495751,2.33345237791561,0,0,1996-03-22,2020,NA,NA,NA,NA
"Jaquan Brisker","CHI","DB","15835","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.056940509915,4.66690475583121,NA,NA,1.50949008498584,0.777817459305203,5.71373937677054,2.61629509039023,0,0,1999-04-20,2022,NA,NA,NA,NA
"Quentin Lake","LAR","DB","15923","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.3682719546742,7.07106781186548,NA,NA,0.0926345609065156,0.14142135623731,5.8800283286119,1.34350288425444,0,0,1999-01-29,2022,NA,NA,NA,NA
"Nick Cross","IND","DB","15839","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.2779036827196,0.424264068711925,NA,NA,3.38951841359773,2.12132034355964,4.78739376770538,1.20208152801713,0,0,2001-09-10,2022,NA,NA,NA,NA
"Xavier Woods","TEN","DB","13325","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.3895184135977,2.12132034355964,NA,NA,2.04631728045326,0.0707106781186548,5.62946175637394,0.565685424949238,0,0,1995-07-26,2017,NA,NA,NA,NA
"Camryn Bynum","IND","DB","15418","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.2209631728045,4.24264068711929,NA,NA,3.01898016997167,1.55563491861041,9.32422096317281,0.494974746830583,0.4,0,1998-07-19,2021,NA,NA,NA,NA
"Jordan Battle","CIN","DB","16245","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.8420679886686,1.76776695296637,NA,NA,2.50949008498584,0.777817459305203,6.45481586402266,3.7476659402887,0.7,0,2000-12-14,2023,NA,NA,NA,NA
"Jalen Pitre","HOU","DB","15850","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.5133144475921,17.5362481734264,NA,NA,1.44419263456091,0.848528137423857,7.27790368271955,0.424264068711928,0,0,1999-06-03,2022,NA,NA,NA,NA
"Jalen Thompson","ARI","DB","14518","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.2148725212465,6.43467170879758,NA,NA,0.555807365439094,0.848528137423857,3.66742209631728,2.54558441227157,0,0,1998-07-18,2019,NA,NA,NA,NA
"Tyler Nubin","NYG","DB","16679","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.6651558073654,5.09116882454314,NA,NA,0.953682719546742,0.0707106781186548,2.64844192634561,0.989949493661167,0,0,2001-06-14,2024,NA,NA,NA,NA
"Reed Blankenship","PHI","DB","16018","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.6104815864023,2.12132034355964,NA,NA,4.52847025495751,2.33345237791561,9.06529745042493,1.62634559672906,1.8,0,1999-03-02,2022,NA,NA,NA,NA
"Kamren Curl","LAR","DB","15001","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.1344192634561,15.0613744392735,NA,NA,0.629461756373938,0.565685424949238,7.06529745042493,1.62634559672906,0.5,0,1999-03-31,2020,NA,NA,NA,NA
"Taron Johnson","BUF","DB","13764","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.820821529745,10.9601551083915,NA,NA,1.62946175637394,0.565685424949238,6.53682719546742,0.707106781186548,0.6,0,1996-07-27,2018,NA,NA,NA,NA
"Josh Metellus","MIN","DB","14995","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.4950424929178,14.4956890143242,NA,NA,1.83371104815864,1.27279220613579,5.13059490084986,3.25269119345812,0,0,1998-01-21,2020,NA,NA,NA,NA
"Xavier McKinney","GB","DB","14908","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.0630311614731,6.01040764008566,NA,NA,4.49050991501416,0.777817459305203,8.77677053824363,3.39411254969543,0,0,1999-08-09,2020,NA,NA,NA,NA
"Mike Sainristil","WAS","DB","16698","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.6735127478754,8.1317279836453,NA,NA,2.83371104815864,1.27279220613579,13.9536827195467,0.0707106781186545,0,0,NA,2024,NA,NA,NA,NA
"Justin Reid","NO","DB","13717","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.9514164305949,7.70746391493337,NA,NA,2,0,8.50949008498584,0.777817459305202,0,0,1997-02-15,2018,NA,NA,NA,NA
