TableID,TableName,Name,DataType,Size,Nullable,Description,IsInCSV,Scrambled
1031000,PlayerSeasonThirdDown,TeamID,integer,32,True,The unique ID of the team that the player is on. Note: If the player is a free agent; this field is NULL,False,False
1031000,PlayerSeasonThirdDown,GlobalTeamID,integer,32,True,A globally unique ID for this team. This value is guaranteed to be unique across all sports/leagues,False,False
1031000,PlayerSeasonThirdDown,FantasyPointsFantasyDraft,decimal,32,True,Fantasy points based on FantasyDraft's scoring system by the player in the season,False,True
1031000,PlayerSeasonThirdDown,ScoringDetails,ScoringDetail[],,True,The details of the scoring plays this player recorded in the season,False,False
1031000,PlayerSeasonThirdDown,AverageDraftPositionRookie,decimal,32,True,The average draft position of this rookie in Points Per Reception (PPR) leagues.,False,True
1031000,PlayerSeasonThirdDown,AverageDraftPositionDynasty,decimal,32,True,The average draft position of this player in dynasty drafts leagues,False,True
1031000,PlayerSeasonThirdDown,AverageDraftPosition2QB,decimal,32,True,The average draft position of this player in 2 Quarterback leagues,False,True
1031000,PlayerSeasonThirdDown,OffensiveFumbleRecoveryTouchdowns,integer,32,True,This field is deprecated,False,True
1034000,PlayerGameRedZone,GameKey,string,10,False,A 9 digit unique code identifying the game that this record corresponds to. The GameID is composed of Season; SeasonType; Week and HomeTeam.. Note: This value will be NULL for bye weeks,False,False
1034000,PlayerGameRedZone,PlayerID,integer,32,True,The unique PlayerID of the player as assigned by SportsDataIO. Note: this ID will stay with the player throughout their entire career,False,False
1034000,PlayerGameRedZone,SeasonType,integer,32,False,The type of season that this player corresponds to (1=Regular Season; 2=Preseason; 3=Postseason; 4=Offseason; 5=All-Star),False,False
1034000,PlayerGameRedZone,Season,integer,32,False,The NFL season of the game,True,False
1034000,PlayerGameRedZone,GameDate,datetime,,False,The date and time the game is scheduled to start,False,False
1034000,PlayerGameRedZone,Week,integer,32,False,The NFL week of the game (regular season: 1 to 18; preseason: 0 to 4; postseason: 1 to 4). Note: seasons after 2021 will have only 3 preseason weeks,False,False
1034000,PlayerGameRedZone,Team,string,50,True,The abbreviation [Key] of the team that the player is on. Note: if this player is a free agent; this field is NULL,False,False
1034000,PlayerGameRedZone,Opponent,string,50,True,The abbreviation [Key] of the opponent team,False,False
1034000,PlayerGameRedZone,HomeOrAway,string,4,True,Whether the team is home or away,False,False
1034000,PlayerGameRedZone,Number,integer,32,False,Player's jersey number,True,False
1034000,PlayerGameRedZone,Name,string,50,True,Player's full name,False,False
1034000,PlayerGameRedZone,Position,string,50,True,The primary position of the player. Possible Values: C; CB; DB; DE; DL; DT; FB; FS; G; ILB; K; KR; LB; LS; NT; OL; OLB; OT; P; QB; RB; S; SS; T; TE; WR,False,False
1034000,PlayerGameRedZone,PositionCategory,string,50,True,The category of the player's position (OFF; DEF; ST),False,False
1034000,PlayerGameRedZone,Activated,integer,32,False,Whether or not the player was active for the game,False,False
1034000,PlayerGameRedZone,Played,integer,32,False,Whether the player played at least one snap in the game Note: Will return "1" if player played at least one snap and "0" if they did not,False,False
1034000,PlayerGameRedZone,Started,integer,32,False,Whether the player started the game (on offensive or defense). Note: Started = 1 / Did Not Start = 0,False,False
1034000,PlayerGameRedZone,PassingAttempts,decimal,32,False,Total passes thrown by the player in the game,False,True
1034000,PlayerGameRedZone,PassingCompletions,decimal,32,False,Total passes completed by the player in the game,False,True
1034000,PlayerGameRedZone,PassingYards,decimal,32,False,Total passing yards by the player in the game,False,True
1034000,PlayerGameRedZone,PassingCompletionPercentage,decimal,32,False,The percentage of passes completed by the player in the game,False,True
1034000,PlayerGameRedZone,PassingYardsPerAttempt,decimal,32,False,Total average passing yards per attempt by the player in the game,False,True
1034000,PlayerGameRedZone,PassingYardsPerCompletion,decimal,32,False,Total average passing yards per completion by the player in the game,False,True
1034000,PlayerGameRedZone,PassingTouchdowns,decimal,32,False,Total passing touchdowns by the player in the game,False,True
1034000,PlayerGameRedZone,PassingInterceptions,decimal,32,False,Total interceptions thrown by the player in the game,False,True
1034000,PlayerGameRedZone,PassingRating,decimal,32,False,The passer rating of the player in the game,False,True
1034000,PlayerGameRedZone,PassingLong,decimal,32,False,Total yards of longest completion by the player in the game,False,True
1034000,PlayerGameRedZone,PassingSacks,decimal,32,False,The total number of times the player was sacked in the game,False,True
1034000,PlayerGameRedZone,PassingSackYards,decimal,32,False,Total yards lost by the player in the game as a result of being sacked,False,True
1034000,PlayerGameRedZone,RushingAttempts,decimal,32,False,Total rushing attempts by the player in the game,False,True
1034000,PlayerGameRedZone,RushingYards,decimal,32,False,Total rushing yards by the player in the game,False,True
1034000,PlayerGameRedZone,RushingYardsPerAttempt,decimal,32,False,Total rushing yards per attempt by the player in the game,False,True
1034000,PlayerGameRedZone,RushingTouchdowns,decimal,32,False,Total rushing touchdowns by the player in the game,False,True
1034000,PlayerGameRedZone,RushingLong,decimal,32,False,The longest rush by the player in the game,False,True
1034000,PlayerGameRedZone,ReceivingTargets,decimal,32,True,Total receiving targets by the player in the game,False,True
1034000,PlayerGameRedZone,Receptions,decimal,32,False,Total receptions by the player in the game,False,True
1034000,PlayerGameRedZone,ReceivingYards,decimal,32,False,Total receiving yards by the player in the game,False,True
1034000,PlayerGameRedZone,ReceivingYardsPerReception,decimal,32,False,Average receiving yards per reception by the player in the game,False,True
1034000,PlayerGameRedZone,ReceivingTouchdowns,decimal,32,False,Total receiving touchdowns by the player in the game,False,True
1034000,PlayerGameRedZone,ReceivingLong,decimal,32,False,The longest reception by the player in the game,False,True
1034000,PlayerGameRedZone,Fumbles,decimal,32,False,Total fumbles by the player in the game,False,True
1034000,PlayerGameRedZone,FumblesLost,decimal,32,True,Total fumbles lost by the player in the game,False,True
1034000,PlayerGameRedZone,PuntReturns,decimal,32,False,Total punt returns by the player in the game,False,True
1034000,PlayerGameRedZone,PuntReturnYards,decimal,32,False,Total punt return yards by the player in the game,False,True
1034000,PlayerGameRedZone,PuntReturnYardsPerAttempt,decimal,32,False,Total average yards gained per punt return by the player in the game,False,True
1034000,PlayerGameRedZone,PuntReturnTouchdowns,decimal,32,False,Total punt return touchdowns by the player in the game,False,True
1034000,PlayerGameRedZone,PuntReturnLong,decimal,32,False,The longest punt return by the player in the game,False,True
1034000,PlayerGameRedZone,KickReturns,decimal,32,False,Total kickoff returns by the player in the game,False,True
1034000,PlayerGameRedZone,KickReturnYards,decimal,32,False,Total kickoff return yards by the player in the game,False,True
1034000,PlayerGameRedZone,KickReturnYardsPerAttempt,decimal,32,False,Average yards gained per kick return by the player in the game,False,True
1034000,PlayerGameRedZone,KickReturnTouchdowns,decimal,32,False,Total kickoff return touchdowns by the player in the game,False,True
1034000,PlayerGameRedZone,KickReturnLong,decimal,32,False,Longest kick return by the player in the game,False,True
1034000,PlayerGameRedZone,SoloTackles,decimal,32,False,Total defensive solo (unassisted) tackles by the player in the game,False,True
1034000,PlayerGameRedZone,AssistedTackles,decimal,32,False,Total defensive assisted tackles by the player in the game,False,True
1034000,PlayerGameRedZone,TacklesForLoss,decimal,32,True,Total tackles for loss by the player in the game. Note: these are tackles behind the line of scrimmage for loss of yards (including sacks),False,True
1034000,PlayerGameRedZone,Sacks,decimal,32,False,Total defensive sacks by the player in the game,False,True
1034000,PlayerGameRedZone,SackYards,decimal,32,False,Total defensive sacks yards by the player in the game,False,True
1034000,PlayerGameRedZone,QuarterbackHits,decimal,32,True,Total quarterback hits by the player in the game. Note: This is a defensive stat that includes sacks,False,True
1034000,PlayerGameRedZone,PassesDefended,decimal,32,False,Total passes defended by the player in the game,False,True
1034000,PlayerGameRedZone,FumblesForced,decimal,32,False,Total fumbles forced on defense by the player in the game,False,True
1034000,PlayerGameRedZone,FumblesRecovered,decimal,32,False,Total defensive fumble recoveries by the player in the game,False,True
1034000,PlayerGameRedZone,FumbleReturnYards,decimal,32,False,Total fumble return yards by the player in the game,False,True
1034000,PlayerGameRedZone,FumbleReturnTouchdowns,decimal,32,False,Total fumble return touchdowns by the player in the game,False,True
1034000,PlayerGameRedZone,Interceptions,decimal,32,False,Total defensive interceptions by the player in the game,False,True
1034000,PlayerGameRedZone,InterceptionReturnYards,decimal,32,False,Total defensive interception return yards by the player in the game,False,True
1034000,PlayerGameRedZone,InterceptionReturnTouchdowns,decimal,32,False,Total defensive interception return touchdowns by the player in the game,False,True
1034000,PlayerGameRedZone,BlockedKicks,decimal,32,False,Total blocked kicks by the player in the game. Note: BlockedKicks include Field Goals and Punts but NOT Extra Points,False,True
1034000,PlayerGameRedZone,SpecialTeamsSoloTackles,decimal,32,False,This field is deprecated,False,True
1034000,PlayerGameRedZone,SpecialTeamsAssistedTackles,decimal,32,False,This field is deprecated,False,True
1034000,PlayerGameRedZone,MiscSoloTackles,decimal,32,False,This field is deprecated,False,True
1034000,PlayerGameRedZone,MiscAssistedTackles,decimal,32,False,This field is deprecated,False,True
1034000,PlayerGameRedZone,Punts,decimal,32,False,Total number of punts by the player in the game,False,True
1034000,PlayerGameRedZone,PuntYards,decimal,32,False,Total punt yards by the player in the game,False,True
1034000,PlayerGameRedZone,PuntAverage,decimal,32,False,The average number of yards per punt by the player in the game,False,True
1034000,PlayerGameRedZone,FieldGoalsAttempted,decimal,32,False,Total field goals attempted by the player in the game,False,True
1034000,PlayerGameRedZone,FieldGoalsMade,decimal,32,False,Total field goals made by the player in game,False,True
1034000,PlayerGameRedZone,FieldGoalsLongestMade,decimal,32,False,Longest field goal made by the player in the game,False,True
1034000,PlayerGameRedZone,ExtraPointsMade,decimal,32,False,Total extra points made by the player in the game,False,True
1034000,PlayerGameRedZone,TwoPointConversionPasses,decimal,32,False,Total successful two point conversion passes by the player in the game,False,True
1034000,PlayerGameRedZone,TwoPointConversionRuns,decimal,32,False,Total successful two point conversion rushes by the player in the game,False,True
1034000,PlayerGameRedZone,TwoPointConversionReceptions,decimal,32,False,Total successful two point conversion receptions by the player in the game,False,True
1034000,PlayerGameRedZone,FantasyPoints,decimal,32,False,Fantasy points scored based on basic fantasy scoring system by the player in the game,False,True
1034000,PlayerGameRedZone,FantasyPointsPPR,decimal,32,False,This field is expected to be NULL,False,True
1034000,PlayerGameRedZone,ReceptionPercentage,decimal,32,False,Total percentage of receiving targets that were receptions by the player in the game,False,True
1034000,PlayerGameRedZone,ReceivingYardsPerTarget,decimal,32,False,Average receiving yards per target by the player in the game,False,True
1034000,PlayerGameRedZone,Tackles,decimal,32,False,Total tackles (solo & assisted) by the player in the game,False,True
1034000,PlayerGameRedZone,OffensiveTouchdowns,decimal,32,False,Total offensive touchdowns scored by the player in the game,False,True
1034000,PlayerGameRedZone,DefensiveTouchdowns,decimal,32,False,Total defensive touchdowns scored by the player in the game,False,True
1034000,PlayerGameRedZone,SpecialTeamsTouchdowns,decimal,32,False,Total special teams touchdowns scored by the player in the game,False,True
1034000,PlayerGameRedZone,Touchdowns,decimal,32,False,Total touchdowns scored by the player in the game,False,True
1034000,PlayerGameRedZone,FantasyPosition,string,50,True,Fantasy points scored based on basic PPR fantasy scoring system by the player in the game,False,False
1034000,PlayerGameRedZone,FieldGoalPercentage,decimal,32,False,Total field goal attempts made by the player in the game,False,True
1034000,PlayerGameRedZone,PlayerGameID,integer,32,False,Unique ID of PlayerGame record (subject to change; although it very rarely does).  For a static ID; use a combination of GameKey and PlayerID.,True,False
1034000,PlayerGameRedZone,FumblesOwnRecoveries,decimal,32,True,Total own fumble recoveries by the player in the game. Note: this fumble doesn't result in a turnover - the fumbling team recovers the fumble,False,True
1034000,PlayerGameRedZone,FumblesOutOfBounds,decimal,32,True,This field is deprecated,False,True
1034000,PlayerGameRedZone,KickReturnFairCatches,decimal,32,True,This field is deprecated,False,True
1034000,PlayerGameRedZone,PuntReturnFairCatches,decimal,32,True,This field is deprecated,False,True
1034000,PlayerGameRedZone,PuntTouchbacks,decimal,32,True,Total punts that resulted in touchbacks by the player in the game,False,True
1034000,PlayerGameRedZone,PuntInside20,decimal,32,True,Total punts downed inside the 20 yard line by the player in the game,False,True
1034000,PlayerGameRedZone,PuntNetAverage,decimal,32,True,The average net yards per punt by the player in the game,False,True
1034000,PlayerGameRedZone,ExtraPointsAttempted,decimal,32,True,Total extra point kicks attempted by the player in the game,False,True
1034000,PlayerGameRedZone,BlockedKickReturnTouchdowns,decimal,32,True,Total blocked kick recovery return touchdowns for the player in the game,False,True
1034000,PlayerGameRedZone,FieldGoalReturnTouchdowns,decimal,32,True,Total field goal return touchdowns by the player in the game. Note: This field excludes blocked field goals,False,True
1034000,PlayerGameRedZone,Safeties,decimal,32,True,Total defensive safeties scored by the player in the game,False,True
1034000,PlayerGameRedZone,FieldGoalsHadBlocked,decimal,32,True,Total field goals by the player that were blocked in the game,False,True
1034000,PlayerGameRedZone,PuntsHadBlocked,decimal,32,True,Total punts by the player that were blocked in the game,False,True
1034000,PlayerGameRedZone,ExtraPointsHadBlocked,decimal,32,True,Total extra point kick attempts by the player that were blocked in the game,False,True
1034000,PlayerGameRedZone,PuntLong,decimal,32,True,The longest punt by the player in the game,False,True
1034000,PlayerGameRedZone,BlockedKickReturnYards,decimal,32,True,Total blocked kick recovery return yards for the player in the game,False,True
1034000,PlayerGameRedZone,FieldGoalReturnYards,decimal,32,True,Total field goal return yards by the player in the game. Note: This field excludes blocked field goals,False,True
1034000,PlayerGameRedZone,PuntNetYards,decimal,32,True,The net yards of the punts by the player in the game,False,True
1034000,PlayerGameRedZone,SpecialTeamsFumblesForced,decimal,32,True,This field is deprecated,False,True
1034000,PlayerGameRedZone,SpecialTeamsFumblesRecovered,decimal,32,True,This field is deprecated,False,True
1034000,PlayerGameRedZone,MiscFumblesForced,decimal,32,True,This field is deprecated,False,True
1034000,PlayerGameRedZone,MiscFumblesRecovered,decimal,32,True,This field is deprecated,False,True
1034000,PlayerGameRedZone,ShortName,string,50,True,The first initial and last name of the player (J. Doe),False,False
1034000,PlayerGameRedZone,PlayingSurface,string,50,True,The playing surface of the stadium,False,False
1034000,PlayerGameRedZone,IsGameOver,boolean,,True,Whether the game is over (true/false),True,False
1034000,PlayerGameRedZone,SafetiesAllowed,decimal,32,True,This field is deprecated,False,True
1034000,PlayerGameRedZone,Stadium,string,50,True,Stadium of the event,False,False
1034000,PlayerGameRedZone,Temperature,integer,32,True,Temperature at game start (Fahrenheit),False,True
1034000,PlayerGameRedZone,Humidity,integer,32,True,The humidity percentage at the start of the game,False,True
1034000,PlayerGameRedZone,WindSpeed,integer,32,True,The wind speed at the start of the game (in MPH),False,True
1034000,PlayerGameRedZone,FanDuelSalary,integer,32,True,The player's salary for FanDuel daily fantasy contests.,True,True
1034000,PlayerGameRedZone,DraftKingsSalary,integer,32,True,The player's salary for DraftKings daily fantasy contests.,True,True
1034000,PlayerGameRedZone,FantasyDataSalary,integer,32,True,The player's salary as calculated by SportsDataIO (formerly known as FantasyData).  Based on the same salary cap as DraftKings contests ($50;000).,True,True
1034000,PlayerGameRedZone,OffensiveSnapsPlayed,integer,32,True,Total snaps this player played on offense in the game. Note: Snap counts are available the morning after the game.,False,True
1034000,PlayerGameRedZone,DefensiveSnapsPlayed,integer,32,True,Total snaps this player played on defense in the game. Note: Snap counts are available the morning after the game.,False,True
1034000,PlayerGameRedZone,SpecialTeamsSnapsPlayed,integer,32,True,Total snaps this player played on special teams in the game. Note: Snap counts are available the morning after the game.,False,True
1034000,PlayerGameRedZone,OffensiveTeamSnaps,integer,32,True,Total offensive snaps this player's team played in the game. Note: Snap counts are available the morning after the game.,False,True
1034000,PlayerGameRedZone,DefensiveTeamSnaps,integer,32,True,Total defensive snaps this player's team played in the game. Note: Snap counts are available the morning after the game.,False,True
1034000,PlayerGameRedZone,SpecialTeamsTeamSnaps,integer,32,True,Total special teams snaps this player's team played in the game. Note: Snap counts are available the morning after the game.,False,True
1034000,PlayerGameRedZone,VictivSalary,integer,32,True,The player's salary for Victiv daily fantasy contests.,True,True
1034000,PlayerGameRedZone,TwoPointConversionReturns,decimal,32,True,Total successful two point conversion returns by the player in the game,False,True
1034000,PlayerGameRedZone,FantasyPointsFanDuel,decimal,32,True,Fantasy points based on FanDuel's scoring system by the player in the game,False,True
1034000,PlayerGameRedZone,FieldGoalsMade0to19,decimal,32,True,Total field goals of 0 to 19 yards made by the player in game,False,True
1034000,PlayerGameRedZone,FieldGoalsMade20to29,decimal,32,True,Total field goals of 20 to 29 yards made by the player in game,False,True
1034000,PlayerGameRedZone,FieldGoalsMade30to39,decimal,32,True,Total field goals of 30 to 39 yards made by the player in game,False,True
1034000,PlayerGameRedZone,FieldGoalsMade40to49,decimal,32,True,Total field goals of 40 to 49 yards made by the player in game,False,True
1034000,PlayerGameRedZone,FieldGoalsMade50Plus,decimal,32,True,Total field goals of 50+ yards made by the player in game,False,True
1034000,PlayerGameRedZone,FantasyPointsDraftKings,decimal,32,True,Fantasy points based on DraftKings' scoring system by the player in the game,False,True
1034000,PlayerGameRedZone,YahooSalary,integer,32,True,The player's salary for Yahoo daily fantasy contests,False,True
1034000,PlayerGameRedZone,FantasyPointsYahoo,decimal,32,True,Fantasy points based on Yahoo's daily fantasy scoring system by the player in the game,False,True
1034000,PlayerGameRedZone,InjuryStatus,string,50,True,The player's current injury status; in the form of likelihood that player plays (Probable; Questionable; Doubtful; Out),False,True
1034000,PlayerGameRedZone,InjuryBodyPart,string,50,True,The body part that is injured for the player (Knee; Groin; Calf; Hamstring; etc.),False,True
1034000,PlayerGameRedZone,InjuryStartDate,datetime,,True,The day that the player's injury started or was first discovered,False,False
1034000,PlayerGameRedZone,InjuryNotes,string,250,True,A brief description of the player's injury and expected availability,False,True
1034000,PlayerGameRedZone,FanDuelPosition,string,10,True,The player's eligible position in FanDuel's daily fantasy sports platform.,True,True
1034000,PlayerGameRedZone,DraftKingsPosition,string,10,True,The player's eligible position in DraftKings' daily fantasy sports platform.,True,True
1034000,PlayerGameRedZone,YahooPosition,string,10,True,The player's eligible position in Yahoo's daily fantasy sports platform,False,True
1034000,PlayerGameRedZone,OpponentRank,integer,32,True,The ranking of the player's opponent with regards to fantasy points allowed.,True,True
1034000,PlayerGameRedZone,OpponentPositionRank,integer,32,True,The ranking of the player's opponent by position with regards to fantasy points allowed.,True,True
1034000,PlayerGameRedZone,InjuryPractice,string,10,True,This field is deprecated,False,True
1034000,PlayerGameRedZone,InjuryPracticeDescription,string,50,True,This field is deprecated,False,True
1034000,PlayerGameRedZone,DeclaredInactive,boolean,,False,Whether the player has been declared inactive. This value is updated in the hours leading up to game start time; as teams announce their inactive players.  Note: This is only updated for offensive skill position players (QB; RB; WR; TE),False,True
1034000,PlayerGameRedZone,FantasyDraftSalary,integer,32,True,The player's salary for FantasyDraft daily fantasy contests.,False,True
1034000,PlayerGameRedZone,FantasyDraftPosition,string,10,True,The player's eligible position in FantasyDraft's daily fantasy sports platform.,True,False
1034000,PlayerGameRedZone,TeamID,integer,32,True,The unique ID of the team that the player is on. Note: if the player is a free agent; this field is NULL,False,False
1034000,PlayerGameRedZone,OpponentID,integer,32,True,The unique ID of this opponent team,False,False
1034000,PlayerGameRedZone,Day,date,,True,The date of the game (in US Eastern Time),False,False
1034000,PlayerGameRedZone,DateTime,datetime,,True,The date and time of the game (in US Eastern Time),False,False
1034000,PlayerGameRedZone,GlobalGameID,integer,32,True,A globally unique ID for this game. This value is guaranteed to be unique across all sports/leagues,False,False
1034000,PlayerGameRedZone,GlobalTeamID,integer,32,True,A globally unique ID for this team. This value is guaranteed to be unique across all sports/leagues,False,False
1034000,PlayerGameRedZone,GlobalOpponentID,integer,32,True,A globally unique ID for this opposing team. This value is guaranteed to be unique across all sports/leagues.,True,False
1034000,PlayerGameRedZone,ScoreID,integer,32,False,Unique ID of the score/game,False,False
1034000,PlayerGameRedZone,FantasyPointsFantasyDraft,decimal,32,True,This field is no longer in use and will return null.,True,True
1034000,PlayerGameRedZone,ScoringDetails,ScoringDetail[],,True,The details of the scoring plays this player recorded in the game,False,True
1034000,PlayerGameRedZone,OffensiveFumbleRecoveryTouchdowns,decimal,32,True,This field is deprecated,False,True
1034000,PlayerGameRedZone,SnapCountsConfirmed,boolean,,True,Whether snap count fields are confirmed (true/false). Note: This takes place the morning after the game.,False,
1034000,PlayerGameRedZone,Updated,datetime,32,True,Time of last sync (in US Eastern time). Note: this does not indicate that stats changed.,False,False
1060000,Headshot,PlayerID,integer,32,False,The unique PlayerID of the player as assigned by SportsDataIO. Note: this ID will stay with the player throughout their entire career,False,False
1060000,Headshot,Name,string,100,True,The player's full name,False,False
1060000,Headshot,TeamID,integer,32,True,The unique ID of the team,False,False
1060000,Headshot,Team,string,10,True,The abbreviation [Key] of the team,False,False
1060000,Headshot,Position,string,10,True,The primary position of the player. Possible Values: C; CB; DB; DE; DL; DT; FB; FS; G; ILB; K; KR; LB; LS; NT; OL; OLB; OT; P; QB; RB; S; SS; T; TE; WR,False,False
1060000,Headshot,PreferredHostedHeadshotUrl,string,500,True,The player's preferred hosted headshot URL. This returns the headshot with transparent background; if available.,False,False
1060000,Headshot,PreferredHostedHeadshotUpdated,datetime,,True,The last updated date of the player's preferred hosted headshot.,False,False
1060000,Headshot,HostedHeadshotWithBackgroundUrl,string,500,True,The player's hosted headshot URL.,False,False
1060000,Headshot,HostedHeadshotWithBackgroundUpdated,datetime,,True,The last updated date of the player's hosted headshot.,False,False
1060000,Headshot,HostedHeadshotNoBackgroundUrl,string,500,True,The player's transparent background hosted headshot URL.,False,False
1060000,Headshot,HostedHeadshotNoBackgroundUpdated,datetime,,True,The last updated date of the player's transparent background hosted headshot.,False,False
1041000,PlayerOwnership,PlayerID,integer,32,False,The unique PlayerID of the player as assigned by SportsDataIO. Note: this ID will stay with the player throughout their entire career,False,False
1041000,PlayerOwnership,Season,integer,32,False,The NFL season of the ownership info,False,False
1041000,PlayerOwnership,SeasonType,integer,32,False,The type of season that this record corresponds to (1=Regular Season; 2=Preseason; 3=Postseason; 4=Offseason; 5=AllStar).,False,False
1041000,PlayerOwnership,Week,integer,32,False,The NFL week of the game (regular season: 1 to 18; preseason: 0 to 4; postseason: 1 to 4). Note: seasons after 2021 will have only 3 preseason weeks,False,False
1041000,PlayerOwnership,Name,string,50,False,The player's full name,False,False
1041000,PlayerOwnership,Position,string,10,False,The player's fantasy football position. Possible values: QB; RB; WR; TE; DL; LB; DB; K; P; OL,False,False
1041000,PlayerOwnership,Team,string,10,True,The abbreviation [Key] of the team that the player is on,False,False
1041000,PlayerOwnership,TeamID,integer,32,True,The unique ID of the team that the player is on. Note: If the player is a free agent; this field is NULL,False,False
1041000,PlayerOwnership,OwnershipPercentage,decimal,32,True,Player's ownership percentage on NFL.com fantasy leagues during this week,False,True
1041000,PlayerOwnership,DeltaOwnershipPercentage,decimal,32,True,Player's change in ownership percentage on NFL.com fantasy leagues during this week,False,True
1041000,PlayerOwnership,StartPercentage,decimal,32,True,Player's starting lineup percentage on NFL.com fantasy leagues during this week,False,True
1041000,PlayerOwnership,DeltaStartPercentage,decimal,32,True,Player's change in starting lineup percentage on NFL.com fantasy leagues during this week,False,True
1038000,DfsSlate,SlateID,integer,32,False,Unique ID of a Slate (assigned by SportsDataIO).,False,False
1038000,DfsSlate,Operator,string,20,True,The name of the operator who is running contests for this slate. Possible values: FanDuel; DraftKings; Yahoo; FantasyDraft; etc.,False,False
1038000,DfsSlate,OperatorSlateID,integer,32,True,Unique ID of a slate (assigned by the operator).,False,False
1038000,DfsSlate,OperatorName,string,50,True,The name of the slate (assigned by the operator). Possible values: Main; Express; Arcade; Late Night; etc.,False,False
1038000,DfsSlate,OperatorDay,date,,True,The day (in EST/EDT) that the slate begins (assigned by the operator).,False,False
1038000,DfsSlate,OperatorStartTime,datetime,,True,The date and time that the slate begins; assigned by the operator (in US Eastern Time),False,False
1038000,DfsSlate,NumberOfGames,integer,32,True,The day that the slate begins; assigned by the operator (in US Eastern Time),False,False
1038000,DfsSlate,IsMultiDaySlate,boolean,,True,Whether this slate uses games that take place on different days.,False,False
1038000,DfsSlate,RemovedByOperator,boolean,,True,Indicates whether this slate was removed/deleted by the operator.,False,False
1038000,DfsSlate,OperatorGameType,string,50,True,The game type of the slate. Will often be null as most operators only have one game type.,False,False
1038000,DfsSlate,DfsSlateGames,DfsSlateGame[],,True,The games that are included in this slate,False,False
1038000,DfsSlate,DfsSlatePlayers,DfsSlatePlayer[],,True,The players that are included in this slate,False,False
1038000,DfsSlate,SlateRosterSlots,string[],,True,The positions that need to be filled for this particular slate,True,False
1038000,DfsSlate,SalaryCap,integer,,True,The salary cap for the current slate (is null for slates with no salary cap such a Tiers gametypes),True,False
1039000,DfsSlateGame,SlateGameID,integer,32,False,Unique ID of a SlateGame (assigned by SportsDataIO).,False,False
1039000,DfsSlateGame,SlateID,integer,32,False,Unique ID of a Slate (assigned by SportsDataIO).,False,False
1039000,DfsSlateGame,GameID,integer,32,True,The unique ID of this game tied to this SlateGame,False,False
1039000,DfsSlateGame,OperatorGameID,integer,32,True,Unique ID of a SlateGame (assigned by the operator),False,False
1039000,DfsSlateGame,RemovedByOperator,boolean,,True,Indicates whether this game was removed/deleted by the operator.,False,True
1039000,DfsSlateGame,ScoreID,integer,32,True,Unique ID of the Score/Game,False,False
1039000,DfsSlateGame,Game,Schedule,,True,The details of the Score/Game that this SlateGame refers to,False,False
1040000,DfsSlatePlayer,SlatePlayerID,integer,32,False,Unique ID of a SlatePlayer (assigned by SportsDataIO),False,False
1040000,DfsSlatePlayer,SlateID,integer,32,False,Unique ID of a Slate (assigned by SportsDataIO),False,False
1040000,DfsSlatePlayer,SlateGameID,integer,32,True,Unique ID of a SlateGame (assigned by SportsDataIO),False,False
1040000,DfsSlatePlayer,PlayerID,integer,32,True,The unique PlayerID of the player as assigned by SportsDataIO tied to this SlatePlayer. This points to data in the respective sports' player feeds Note: this ID will stay with the player throughout their entire career,False,False
1040000,DfsSlatePlayer,PlayerGameProjectionStatID,integer,32,True,The SportsDataIO StatID that this SlatePlayer refers to. This points to data in the respective sports' projected player game stats feeds. This field is only filled for Players. For the NFL feeds; this is the PlayerGameProjection.PlayerGameID,False,False
1040000,DfsSlatePlayer,FantasyDefenseProjectionStatID,integer,32,True,The SportsDataIO StatID that this SlatePlayer refers to. This field is only filled for Defense/Special Teams. For the NFL feeds; this is the FantasyDefenseGameProjection.FantasyDefenseID.,False,False
1040000,DfsSlatePlayer,OperatorPlayerID,string,25,True,Unique ID of the Player (assigned by the operator),False,False
1040000,DfsSlatePlayer,OperatorSlatePlayerID,string,50,True,Unique ID of the SlatePlayer (assigned by the operator),False,False
1040000,DfsSlatePlayer,OperatorPlayerName,string,50,True,The player's name (assigned by the operator),False,False
1040000,DfsSlatePlayer,OperatorPosition,string,10,True,The player's eligible positions (assigned by the operator),False,False
1040000,DfsSlatePlayer,OperatorRosterSlots,string[],,True,The player's eligible positions to be played in the contest (assigned by the operator).  Note: This would include FLEX; etc plays for those that are eligible,False,False
1040000,DfsSlatePlayer,OperatorSalary,integer,32,True,The player's salary for the contest (assigned by the operator).,False,False
1040000,DfsSlatePlayer,Team,string,10,True,The abbreviation [Key] of the team,False,False
1040000,DfsSlatePlayer,TeamID,integer,32,True,The unique ID of the team that the player is on. Note: If the player is a free agent; this field is NULL,False,False
1040000,DfsSlatePlayer,RemovedByOperator,boolean,,True,Indicates whether this player was removed/deleted by the operator.,False,False
1053000,GameInfo,ScoreId,integer,32,False,Unique ID of the score/game,False,False
1053000,GameInfo,Season,integer,32,False,The year of the season during which this game occurs.,False,False
1053000,GameInfo,SeasonType,integer,32,False,The type of season that this game corresponds to (1=Regular Season; 2=Preseason; 3=Postseason; 4=Offseason; 5=All-Star).,False,False
1053000,GameInfo,Week,integer,32,True,The NFL week of the game (regular season: 1 to 18; preseason: 0 to 4; postseason: 1 to 4). Note: seasons after 2021 will have only 3 preseason weeks,False,False
