player_id,mfl_id,gsis_id,sleeper_id,espn_id,yahoo_id,pfr_id,fantasypros_id,pff_id,cbs_id,ktc_id,sportradar_id,fleaflicker_id,rotowire_id,rotoworld_id,stats_id,stats_global_id,fantasy_data_id,swish_id,cfbref_id,nfl_id,name,merge_name,name_last_first,position,team,birthdate,draft_year,xref_correction_status
7402,8044,,,,,VerdJi20,,,,,,,,3398,7408,0,,,jimmy-verdon-1,,Jimmy Verdon,jimmy verdon,"Verdon, Jimmy",DE,CIN,1981-11-04,2005,original
7403,8045,00-0023665,,8647,,FaneJo20,,2450,552501,,5f94a38c-545b-4744-bdef-11de628600d2,,6292,3399,7409,225431,,,jonathan-fanene-1,2506565,Jonathan Fanene,jonathan fanene,"Fanene, Jonathan",DE,FA,1982-03-19,2005,original
7404,8046,,,,,SmitMi22,,,,,,,,3400,7410,0,,,mike-smith-2,,Mike Smith,mike smith,"Smith, Mike",LB,FA,1981-09-02,2005,original
7405,8047,,,,,WortCo20,,,424175,,,,4509,3401,7411,0,,,cornelius-wortham-1,,Cornelius Wortham,cornelius wortham,"Wortham, Cornelius",LB,NOS,1982-01-25,2005,original
7406,8048,,,,,GateLi00,,,411194,,,,4575,3402,7412,0,,,lionel-gates-1,,Lionel Gates,lionel gates,"Gates, Lionel",RB,FA,1982-03-13,2005,original
7407,8049,00-0023669,,8651,,RobeCh20,,2454,552624,,,,7042,3403,7413,157754,,,chris-roberson-1,30065,Chris Roberson,chris roberson,"Roberson, Chris",CB,JAC,1983-06-03,2005,original
7408,8051,,,,,ErnsPa20,,,552497,,,,4583,3405,7415,0,,,,,Paul Ernster,paul ernster,"Ernster, Paul",PN,FA,1982-01-26,2005,original
7409,8052,,,,,WillHa20,,,552677,,,,4577,3406,7416,0,,,,,Harry Williams,harry williams,"Williams, Harry",WR,FA,1982-08-10,2005,original
7410,8053,,,,,ShroDa20,,,,,,,4695,3407,7417,0,,,,,Darrell Shropshire,darrell shropshire,"Shropshire, Darrell",DT,FA,1983-03-18,2005,original
7411,8056,,,,,HerrNo00,,,412701,,,,4406,3238,7420,0,,,noah-herron-1,,Noah Herron,noah herron,"Herron, Noah",RB,FA,1982-04-03,2005,original
7412,8059,,,,,MarsKe20,,,,,,,,3411,7423,0,,,,,Keyonta Marshall,keyonta marshall,"Marshall, Keyonta",DT,NYJ,1981-08-13,2005,original
7413,8060,,,,,EstePa00,,,410307,,,,4578,3412,7424,0,,,patrick-estes-1,,Patrick Estes,patrick estes,"Estes, Patrick",TE,FA,1983-02-04,2005,original
7414,8061,00-0023679,450,8663,,BajeBi00,,2466,405920,,7363ca26-1f1d-4706-9b6a-67e8e969eaea,2902,4579,3413,7425,158348,9253,,billy-bajema-1,2506578,Billy Bajema,billy bajema,"Bajema, Billy",TE,FA,1982-10-31,2005,original
7415,8062,00-0023682,333,8664,7426,FitzRy00,9545,2467,547043,,0742d2ea-1cf2-49a6-a150-77ba6e034d8c,3011,4385,3240,7426,161355,8283,161355,,2506581,Ryan Fitzpatrick,ryan fitzpatrick,"Fitzpatrick, Ryan",QB,FA,1982-11-24,2005,original
7416,8063,00-0023683,,8665,,HedgMa00,,2468,412560,,,,4580,3414,7427,146237,,,madison-hedgecock-1,30079,Madison Hedgecock,madison hedgecock,"Hedgecock, Madison",RB,FA,1981-08-27,2005,original
7417,8072,00-0023176,166,9270,7448,CribJo01,9324,2544,553367,,cc275b47-1dfc-4125-80de-8781f773fe1c,,4631,3469,7448,161779,4291,,,2506222,Josh Cribbs,josh cribbs,"Cribbs, Josh",WR,FA,1983-06-09,2005,original
7418,8073,00-0022954,,9291,,GrahBe20,,,556555,,93a90c2a-8818-4aae-aed4-b9ed10d8adf4,,6407,3460,7473,296271,,,,,Ben Graham,ben graham,"Graham, Ben",PN,FA,1973-11-02,2005,original
7419,8076,00-0023063,,9297,,WeavLe00,,,553204,,,,4666,3464,7481,236632,,,,,Leonard Weaver,leonard weaver,"Weaver, Leonard",RB,FA,1982-09-23,2005,original
7420,8081,00-0023108,,9264,,SpacSt00,,2789,553187,,52042939-7785-4923-8bd5-bd12e8766dd3,3441,4638,3500,7440,156758,,,,2506199,Stephen Spach,stephen spach,"Spach, Stephen",TE,FA,1982-07-18,2005,original
7421,8091,00-0023693,,9289,,BlacCh21,,2498,556546,,e53ed040-6008-4de1-b5d4-6f69f85ea9bd,2894,4720,3479,7470,156069,,,,2506587,Chase Blackburn,chase blackburn,"Blackburn, Chase",LB,FA,1983-06-10,2005,original
7422,8092,00-0023053,,9290,,ButlJa20,,2517,407654,,70d6b913-1db4-4f5e-804f-b54d668a52b2,,5495,3489,7471,156464,,,,2506176,James Butler,james butler,"Butler, James",S,FA,1982-09-07,2005,original
7423,8098,00-0023060,,9296,,KluwCh20,,2681,553144,,47bbbf0b-aa7f-4b92-9076-23d28fa9214d,,7110,3456,7480,154721,,,,2506178,Chris Kluwe,chris kluwe,"Kluwe, Chris",PN,FA,1981-12-24,2005,original
7424,8102,00-0023354,,9269,,McGoBr21,,,553396,,,3701,5551,3475,7446,160561,,,,,Brandon McGowan,brandon mcgowan,"McGowan, Brandon",S,FA,1983-09-16,2005,original
7425,8106,00-0023234,302,9263,7439,koenemic01,,2682,553003,,0306d316-2da0-4adb-ab62-f61a1c0d2088,,4688,3499,7439,149474,7507,,,2506255,Michael Koenen,michael koenen,"Koenen, Michael",PN,FA,1982-07-13,2005,original
7426,8115,00-0023090,,9280,,RobiDe21,,,419702,,,,7091,3480,7459,140921,,,,,Derreck Robinson,derreck robinson,"Robinson, Derreck",DE,CLE,1982-03-03,2005,original
7427,8117,00-0023367,370,9307,7492,WashNa00,9488,2832,553478,,1899df56-d4be-44cf-97be-6d3b484d45ac,3630,4648,3446,7492,222428,8564,,,2506313,Nate Washington,nate washington,"Washington, Nate",WR,FA,1983-08-28,2005,original
7428,8120,00-0023287,,9266,,LeonJi23,,2694,415254,,4acba470-5c7f-4d6b-8967-851dcc2e94e7,3267,5532,3465,7442,167678,,,,2506279,Jim Leonhard,jim leonhard,"Leonhard, Jim",S,FA,1982-10-27,2005,original
7429,8123,00-0023008,,9285,,CarrCh22,,2526,553102,,385a58c3-10b1-4929-9dd6-5fde8da7b3ce,3133,4657,3448,7465,159009,,,,2506154,Chris Carr,chris carr,"Carr, Chris",CB,FA,1983-04-30,2005,original
7430,8137,,,13778,,,,,553215,,ff3b13f4-53ad-47d3-b707-035d47b5db27,,5996,3449,7453,268741,,,,2506265,Mike Wright,mike wright,"Wright, Mike",DT,FA,1982-03-01,2005,original
7431,8153,00-0023252,49,9354,7520,gouldrob01,9534,2607,553121,,abd73d50-ce60-47f1-b37f-2f9a05b0d7b9,,4686,3519,7520,167377,1410,167377,,2506264,Robbie Gould,robbie gould,"Gould, Robbie",PK,FA,1982-12-06,2005,original
7432,8156,00-0023727,,9351,,PattDi20,,2868,567376,,9acabc03-1713-4225-8262-029ca05e281e,3848,6308,3518,7516,158686,,,,2506600,Dimitri Patterson,dimitri patterson,"Patterson, Dimitri",CB,FA,1983-06-18,2005,original
7433,8158,00-0023186,,9319,,TorrLe20,,2817,553197,,e2dd1619-3f0c-4596-ad21-c905a6e1ddcd,,4678,3503,7503,144744,,,,2506228,Leigh Torrence,leigh torrence,"Torrence, Leigh",CB,FA,1982-01-04,2005,original
7434,8163,00-0023313,,9386,,EkejIs20,,,553796,,c0709302-38dd-433e-9dd7-a2df8fb6067a,,6359,3533,7531,215570,,,,2506288,Isaiah Ekejiuba,isaiah ekejiuba,"Ekejiuba, Isaiah",LB,FA,1981-10-05,2005,original
7435,8164,00-0023215,,9359,,FarwHe20,,2588,410445,,e251ea80-2e60-4763-9f3b-f5bacd01aefb,3023,5138,3527,7525,148486,,,,2506242,Heath Farwell,heath farwell,"Farwell, Heath",LB,SEA,1981-12-31,2005,original
7436,8167,00-0023219,,9393,,BulmTi20,,2515,407485,,41a9f391-f9e3-422f-aa14-a3654287a3b2,,5084,3541,7539,162626,,,,2506245,Tim Bulman,tim bulman,"Bulman, Tim",DE,FA,1982-10-31,2005,original
7437,8174,00-0023298,225,9349,7512,LadoL.20,,2687,553004,,58ac0e67-b0c1-4a2d-b89d-ccf3296c787f,,7095,3515,7512,150215,5668,,,2506282,L.P. LaDouceur,lp ladouceur,"LaDouceur, L.P.",DT,DAL,1981-03-13,2005,original
7438,8178,00-0023310,270,9400,7544,MoorLa00,9381,2718,417185,,65ec05af-e851-4988-86f4-62c4f775a1a3,,4717,3545,7544,166655,6768,,,2506287,Lance Moore,lance moore,"Moore, Lance",WR,FA,1983-08-31,2005,original
7439,8193,00-0023288,,9423,,OgleEv20,,,553023,,,,6982,3564,7568,165724,,,,,Evan Oglesby,evan oglesby,"Oglesby, Evan",CB,BAL,1981-12-18,2005,original
7440,8217,00-0023404,,9445,,BigbAt20,,2496,424663,,347d08b1-cdf6-49d8-a51f-f2b51b3b03b1,3828,5513,3582,7593,144019,,,,2506329,Atari Bigby,atari bigby,"Bigby, Atari",S,FA,1981-09-19,2005,original
7441,8227,00-0023210,,9450,,HumpTo00,,,553135,,,,5148,3587,7598,158889,,,,,Tory Humphrey,tory humphrey,"Humphrey, Tory",TE,NOS,1983-01-20,2005,original
7442,8559,00-0023408,,9495,,CamaGr00,,2523,556548,,cc1ff2f4-d0ad-43eb-b835-73f06c2b96ea,3192,5114,3871,7657,144726,,,,2506331,Greg Camarillo,greg camarillo,"Camarillo, Greg",WR,FA,1982-04-18,2005,original
7443,8747,,,9904,,,,,1114692,,,,5024,4388,8252,0,,,,,E.J. Cochrane,ej cochrane,"Cochrane, E.J.",PK,FA,1980-10-31,2005,original
7444,8945,00-0023363,,10956,,LloyRh44,,,554172,,,,4818,4512,8559,233498,,,,,Rhys Lloyd,rhys lloyd,"Lloyd, Rhys",PK,FA*,1982-06-05,2005,original
7445,8956,00-0023136,,9510,,HarrAn98,,,552980,,,,6299,3882,7674,140433,,,,,Antoine Harris,antoine harris,"Harris, Antoine",S,PHI,1982-04-08,2005,original
7446,8999,00-0023316,,9381,,VentRa20,,2824,553202,,d19bff06-99b5-42d9-92fe-f60a419b4392,,5898,3858,7626,165929,,,,2506291,Raymond Ventrone,raymond ventrone,"Ventrone, Raymond",S,CLE,1982-10-21,2005,original
7447,9003,00-0023327,,9371,,GibsGa99,,4232,552975,,704fa358-cc4e-4193-951b-8f83e055ce66,2855,7162,4578,8633,141856,,,,2506297,Gary Gibson,gary gibson,"Gibson, Gary",DT,FA,1982-05-05,2005,original
7448,1600,00-0022414,316,6016,7149,FloyMa00,9410,2044,493614,,7429eaaa-0124-4ba6-820b-60239387d5b1,2487,5080,3086,7149,251229,7711,,,2505785,Malcom Floyd,malcom floyd,"Floyd, Malcom",WR,FA,1981-09-08,2004,original
7449,7268,00-0021684,457,4870,,ColeCo20,,1589,396784,,acef12a6-db48-4c99-9c3d-d75da5a6e6e9,,4805,2734,6644,234230,9363,,,2505358,Colin Cole,colin cole,"Cole, Colin",DT,FA,1980-06-24,2004,original
7450,7391,00-0022803,188,5526,6760,MannEl00,9213,1722,493004,,6cb6226e-f08c-4192-95f1-69709ed686c6,,3763,1657,6760,246051,4932,,eli-manning-1,2505996,Eli Manning,eli manning,"Manning, Eli",QB,FA,1981-01-03,2004,original
7451,7392,00-0022836,,5527,,GallRo20,,1723,492940,,0aa02235-70ed-4fe7-81e5-25881765b42f,,3732,1656,6761,246052,,,,2506026,Mike Sellers,mike sellers,"Sellers, Mike",TE,CLE,1980-07-26,2004,original
7452,7393,00-0022921,223,5528,6762,FitzLa00,9383,1724,492934,,b6a61b38-5cfa-46eb-b1c5-b0255d7ebaf5,1732,3730,1661,6762,246053,5571,,larry-fitzgerald-1,2506106,Larry Fitzgerald,larry fitzgerald,"Fitzgerald, Larry",WR,FA,1983-08-31,2004,original
7453,7394,00-0022942,331,5529,6763,RivePh00,9509,1725,493041,,e47706c7-e14d-41fb-b13b-83a835a1f3bc,,3766,1813,6763,246054,8244,,philip-rivers-1,2506121,Philip Rivers,philip rivers,"Rivers, Philip",QB,FA,1981-12-08,2004,original
7454,7395,,,,,TaylSe20,,,,,,,3762,2771,6764,0,,,sean-taylor-1,,Sean Taylor,sean taylor,"Taylor, Sean",XX,WAS,1983-04-01,2004,original
7455,7396,00-0022922,449,5531,6765,WinsKe01,9349,1727,493125,,4b16d0ae-be52-46c8-9f0a-4577f757d3f2,2113,3739,2772,6765,246056,9249,,kellen-winslow-1,2506107,Kellen Winslow,kellen winslow,"Winslow, Kellen",TE,FA,1983-07-21,2004,original
7456,7397,00-0022909,,5532,,WillRo04,,1728,493120,,bf548424-9794-4494-9c2e-87e327232827,,3765,35,6766,246057,,,roy-williams-3,2506096,Roy Williams,roy williams,"Williams, Roy",WR,FA,1981-12-20,2004,original
7457,7398,00-0022923,265,5533,6767,HallDe99,10267,1729,492951,,5f7dbabc-4a86-45f5-9983-eea57e7ccb38,,3780,2773,6767,246058,6681,,deangelo-hall-1,2506108,Deangelo Hall,deangelo hall,"Hall, Deangelo",S,FA,1983-11-19,2004,original
7458,7399,00-0022889,,5534,,WillRe00,,1730,493119,,,,3761,2652,6768,246059,,,reggie-williams-1,28961,Reggie Williams,reggie williams,"Williams, Reggie",WR,FA,1983-05-17,2004,original
7459,7400,00-0022735,,5535,,RobiDu20,,1731,493042,,5c22f8bf-c9e4-45fb-b54a-2447741f1c45,330,3772,2774,6769,246060,,,dunta-robinson-1,2505935,Dunta Robinson,dunta robinson,"Robinson, Dunta",CB,FA,1982-04-11,2004,original
7460,7401,00-0022924,138,5536,6770,RoetBe00,9039,1732,493043,,ea357add-1a41-4a8b-8f34-bbfade7f4d98,394,3764,1181,6770,246061,3807,246061,ben-roethlisberger-1,2506109,Ben Roethlisberger,ben roethlisberger,"Roethlisberger, Ben",QB,FA,1982-03-02,2004,original
7461,7402,00-0022778,,5537,,VilmJo99,,1733,493101,,7e57c939-aa2e-4643-8316-a36deac67c9e,2021,3778,2775,6771,246062,,,jonathan-vilma-1,2505973,Jonathan Vilma,jonathan vilma,"Vilma, Jonathan",LB,FA,1982-04-16,2004,original
7462,7403,00-0022910,,5538,,EvanLe00,,1734,492932,,e529b187-0142-4b26-9d34-37ee632493af,1198,3809,26,6772,246063,,,lee-evans-1,2506097,Lee Evans,lee evans,"Evans, Lee",WR,FA,1981-03-11,2004,original
7463,7404,00-0022837,,5539,,HarrTo99,,1735,492957,,,861,3768,2776,6773,246064,,,tommie-harris-1,28966,Tommie Harris,tommie harris,"Harris, Tommie",DT,FA,1983-04-29,2004,original
7464,7405,00-0022725,,5540,,ClayMi00,,1736,492908,,,,3776,1930,6774,246065,,,michael-clayton-1,28967,Michael Clayton,michael clayton,"Clayton, Michael",WR,FA,1982-10-13,2004,original
7465,7407,00-0022780,,5542,,WillD.20,,1738,493116,,c38767a4-d104-4d42-92dd-8160bcf223a9,,3783,2664,6776,246067,,,dj-williams-2,2505975,DJ Williams,dj williams,"Williams, DJ",LB,FA,1982-07-20,2004,original
7466,7408,00-0022911,,5543,,SmitWi99,,1739,493067,,456c52dd-e7d5-487f-9a38-ac049a56afea,,3769,2777,6777,246068,,,will-smith-1,2506098,Will Smith,will smith,"Smith, Will",DE,FA,1981-07-04,2004,original
7467,7410,,,,,UdezKe20,,,493098,,,,3767,2778,6779,0,,,kenechi-udeze-1,,Kenechi Udeze,kenechi udeze,"Udeze, Kenechi",DE,FA,1983-03-05,2004,original
7468,7411,00-0022712,205,5546,6780,WilfVi20,10273,1742,493113,,1dae3683-fa88-45af-bb18-34dcc09210c7,2065,3770,2779,6780,246071,5245,,vince-wilfork-1,2505916,Vince Wilfork,vince wilfork,"Wilfork, Vince",DT,FA,1981-11-04,2004,original
7469,7412,00-0022912,,5547,,LosmJ.00,,1743,493000,,,,3792,2780,6781,246072,,,jp-losman-1,28974,J.P. Losman,jp losman,"Losman, J.P.",QB,FA,1981-03-12,2004,original
7470,7413,,,,,TubbMa20,,,,,,,3895,2781,6782,0,,,,,Marcus Tubbs,marcus tubbs,"Tubbs, Marcus",DT,FA,1981-05-16,2004,original
7471,7414,00-0022736,57,5549,6783,JackSt00,9582,1745,492963,,3d980847-dec6-4fc1-a4bb-63bd0bfcb078,,3756,1663,6783,246074,1652,,steven-jackson-3,2505936,Steven Jackson,steven jackson,"Jackson, Steven",RB,NEP,1983-07-22,2004,original
7472,7415,,,,,CarrAh20,,,492900,,,,3900,2782,6784,0,,,ahmad-carroll-1,,Ahmad Carroll,ahmad carroll,"Carroll, Ahmad",CB,FA,1983-08-04,2004,original
7473,7416,,,,,PerrCh00,,,,,,726,3811,2637,6785,0,,,chris-perry-1,,Chris Perry,chris perry,"Perry, Chris",RB,FA,1981-12-27,2004,original
7474,7417,00-0022695,668,5552,6786,BabiJa20,,1748,492886,,ba9b2f3b-ffb8-4d74-8527-168a78df9b13,190,3899,2783,6786,246077,11773,,jason-babin-1,2505900,Jason Babin,jason babin,"Babin, Jason",LB,FA,1980-05-24,2004,original
7475,7418,00-0022914,,5553,,GambCh20,,1749,492941,,77d9f676-471f-4fc6-b7e8-b85a3d10f7ad,,3771,2784,6787,246078,,,chris-gamble-1,2506101,Chris Gamble,chris gamble,"Gamble, Chris",CB,FA,1983-03-11,2004,original
7476,7419,00-0022781,,5554,6788,JenkMi00,9462,1750,492964,,fa49375a-5f25-4c4c-b415-2baaa67ec242,673,3784,2645,6788,246079,,,michael-jenkins-1,2505976,Michael Jenkins,michael jenkins,"Jenkins, Michael",WR,FA,1982-06-18,2004,original
7477,7420,,,,,JoneKe02,,,492975,,,652,3810,2659,6789,0,,,kevin-jones-3,,Kevin Jones,kevin jones,"Jones, Kevin",RB,FA,1982-08-21,2004,original
7478,7421,,,,,WoodRa00,,,493126,,,,3839,33,6790,0,,,rashaun-woods-1,,Rashaun Woods,rashaun woods,"Woods, Rashaun",WR,FA,1980-10-17,2004,original
7479,7422,00-0022943,663,5557,6791,WatsBe00,9040,1753,493107,,d81844de-54c3-42ee-9850-072dc4131b6f,,3872,48,6791,246082,11756,,benjamin-watson-1,2506122,Ben Watson,ben watson,"Watson, Ben",TE,FA,1980-12-18,2004,original
7480,7423,00-0022927,646,5558,6792,DansKa20,10276,1754,492918,,4b1c6f89-1bcc-4487-b2ff-0d86b3943618,1994,3898,2663,6792,246083,11658,,karlos-dansby-1,2506112,Karlos Dansby,karlos dansby,"Dansby, Karlos",LB,FA,1981-11-03,2004,original
7481,7425,00-0022915,,5560,,OlshIg20,,1756,493022,,,,3891,2785,6794,246085,,,igor-olshansky-1,28988,Igor Olshansky,igor olshansky,"Olshansky, Igor",DE,FA,1982-05-03,2004,original
7482,7426,00-0022722,,5561,,SiavJu20,,1757,493061,,,,3909,2786,6795,246086,,,,28989,Junior Siavii,junior siavii,"Siavii, Junior",DT,FA,1978-11-14,2004,original
7483,7427,00-0022783,,5562,,LehmTe20,,1758,492993,,,,3905,70,6796,246087,,,teddy-lehman-1,28990,Teddy Lehman,teddy lehman,"Lehman, Teddy",LB,FA,1981-11-18,2004,original
7484,7428,,,,,ColcRi20,,,492911,,,,3912,2787,6797,0,,,,,Ricardo Colclough,ricardo colclough,"Colclough, Ricardo",CB,KCC,1982-04-18,2004,original
7485,7429,00-0022839,211,5564,6798,SmitDa24,10279,1760,493064,,e25da45a-e39e-4f78-8ee2-d6d45f2f7caa,1559,3779,40,6798,246089,5353,,daryl-smith-1,2506029,Daryl Smith,daryl smith,"Smith, Daryl",LB,FA,1982-03-14,2004,original
7486,7430,,,,,TrouBe00,,,493093,,,,3775,2656,6799,0,,,ben-troupe-1,,Ben Troupe,ben troupe,"Troupe, Ben",TE,FA,1982-09-01,2004,original
7487,7431,,,,,BellTa00,,,492889,,,,3816,2665,6800,0,,,tatum-bell-1,,Tatum Bell,tatum bell,"Bell, Tatum",RB,FA,1981-03-02,2004,original
7488,7432,00-0022894,,5567,,LaBoTr20,,1763,492987,,6a968165-ad57-4618-8c54-438c39a57474,,3914,2788,6801,246092,,,travis-laboy-1,2506083,Travis Laboy,travis laboy,"Laboy, Travis",LB,FA,1981-08-20,2004,original
7489,7433,00-0022840,,5568,,JoneJu01,,1764,492974,,,,3814,2651,6802,246093,,,julius-jones-1,28996,Julius Jones,julius jones,"Jones, Julius",RB,FA,1981-08-14,2004,original
7490,7434,00-0022944,,5569,,SandBo99,,1765,493049,,a6fa4ae0-beaf-4945-9c7a-a66c99451d35,1537,3904,2789,6803,246094,,,bob-sanders-1,2506123,Bob Sanders,bob sanders,"Sanders, Bob",S,FA,1981-02-24,2004,original
7491,7437,00-0022696,,5572,,JohnTa20,,1768,492969,,,577,3939,2790,6806,246097,,,,29000,Tank Johnson,tank johnson,"Johnson, Tank",DT,FA,1981-12-07,2004,original
7492,7438,,,,,ThomDo21,,,493087,,,,3921,2791,6807,0,,,dontarrious-thomas-1,,Dontarrious Thomas,dontarrious thomas,"Thomas, Dontarrious",LB,SDC,1980-09-02,2004,original
7493,7439,00-0022928,,5574,,RatlKe20,,1770,493035,,912bf41e-5eb1-4633-857f-041f8c0fec19,,3937,2792,6808,246099,,,keiwan-ratliff-1,2506113,Keiwan Ratliff,keiwan ratliff,"Ratliff, Keiwan",S,CIN,1981-04-19,2004,original
7494,7440,00-0022929,,5575,6809,HendDe00,9189,1771,492959,,b2210722-ab39-4633-9b52-2738797328ec,,3840,43,6809,246100,,,devery-henderson-1,2506114,Devery Henderson,devery henderson,"Henderson, Devery",WR,FA,1982-03-26,2004,original
7495,7441,00-0022750,645,5576,6810,EdwaDw20,,1772,492929,,8dc2a6f9-9ad4-4fe6-99fb-2433ee7ba73b,1082,3906,2793,6810,246101,11646,,,2505949,Dwan Edwards,dwan edwards,"Edwards, Dwan",DT,FA,1981-05-16,2004,original
7496,7443,,,,,BoulMi20,,,492893,,,,3903,1672,6812,0,,,michael-boulware-1,,Michael Boulware,michael boulware,"Boulware, Michael",S,MIN,1981-09-17,2004,original
7497,7444,,,,,WattDa00,,,493109,,,,3849,2794,6813,0,,,darius-watts-1,,Darius Watts,darius watts,"Watts, Darius",WR,FA,1981-12-19,2004,original
7498,7445,00-0022897,133,5580,6814,JoneGr01,9236,1776,492973,,aec7c02c-00c9-4449-a710-5693e7ae1b65,567,3812,1668,6814,246105,3725,,greg-jones-1,2506085,Greg Jones,greg jones,"Jones, Greg",RB,FA,1981-05-09,2004,kept_sleeper_verified
7499,7446,00-0022842,,5581,,WillMa20,,1777,493118,,895b36f5-ae98-4e99-81f4-08caefe112fd,2289,3968,2795,6815,246106,,,madieu-williams-1,2506032,Madieu Williams,madieu williams,"Williams, Madieu",S,FA,1981-10-18,2004,original
7500,7447,00-0022918,,5582,,OdomAn20,,1778,493020,,,898,3892,2796,6816,246107,,,,29010,Antwan Odom,antwan odom,"Odom, Antwan",DE,FA,1981-09-24,2004,original
7501,7448,00-0022843,,5583,,SpenSh20,,1779,493074,,536f4b4b-00a5-4768-ab79-56b099068fc0,1714,3969,2797,6817,246108,,,shawntae-spencer-1,2506033,Shawntae Spencer,shawntae spencer,"Spencer, Shawntae",CB,FA,1982-02-22,2004,original
7502,7449,00-0022844,,5584,,JoneSe20,,1780,492978,,f39af063-9794-472d-a3eb-b16571482be3,568,3907,2798,6818,246109,,,sean-jones-1,2506034,Sean Jones,sean jones,"Jones, Sean",S,FA,1982-03-02,2004,original
7503,7450,,,,,WatsCo20,,,493108,,,,3934,1671,6819,0,,,courtney-watson-1,,Courtney Watson,courtney watson,"Watson, Courtney",LB,FA,1980-09-18,2004,original
7504,7451,00-0022714,,5587,,WilsKr00,,1782,493122,,0a1081c8-ee38-4f9f-ab5e-f4335ef5bfc5,2273,3881,1673,6821,246112,,,kris-wilson-1,2505918,Kris Wilson,kris wilson,"Wilson, Kris",TE,FA,1981-08-22,2004,original
7505,7452,,,,,ColbKe00,,,492910,,a85cc0e0-04f1-4a32-910c-6e7dd966203d,,3845,1674,6820,246111,,,keary-colbert-1,,Keary Colbert,keary colbert,"Colbert, Keary",WR,FA,1982-05-21,2004,original
7506,7453,,,,,HillMa21,,,,,,,,2799,6822,0,,,,,Marquise Hill,marquise hill,"Hill, Marquise",DE,NEP,1982-08-07,2004,original
7507,7454,00-0022930,320,5589,,DockDa20,,1785,492923,,04a04302-9d18-4a66-b047-61ae9c83c137,,3902,2800,6823,246114,7816,,darnell-dockett-1,2506115,Darnell Dockett,darnell dockett,"Dockett, Darnell",DE,FA,1981-05-27,2004,original
7508,7455,00-0022737,,5590,,kaedinat01,,1786,492980,,160ac860-9974-4d27-91b2-849ff0a43f35,,3923,2801,6824,246115,,,nate-kaeding-1,2505937,Nate Kaeding,nate kaeding,"Kaeding, Nate",PK,FA,1982-03-26,2004,original
7509,7457,,,,,SchwSt20,,,493052,,,,3919,2803,6826,0,,,stuart-schweigert-1,,Stuart Schweigert,stuart schweigert,"Schweigert, Stuart",S,FA,1981-06-21,2004,original
7510,7458,00-0022847,468,5593,6827,HartBe00,9036,1789,492958,,a72b5fae-3e1b-4697-82ef-421bfa36aa00,1030,3875,39,6827,246118,9670,,ben-hartsock-1,2506037,Ben Hartsock,ben hartsock,"Hartsock, Ben",TE,FA,1980-07-05,2004,original
7511,7459,,,,,GardGi20,,,492942,,,,3971,2804,6828,0,,,gilbert-gardner-1,,Gilbert Gardner,gilbert gardner,"Gardner, Gilbert",LB,CHI,1982-05-09,2004,original
7512,7460,00-0022849,,5595,,ThomJo21,,1791,493088,,,,3945,2805,6829,246120,,,,29023,Joey Thomas,joey thomas,"Thomas, Joey",CB,FA,1980-08-29,2004,original
7513,7461,00-0022805,81,5596,6830,StarRa20,,1792,493076,,b0600599-7dde-4f86-a9a8-4a94ab54d609,1712,3782,2806,6830,246121,2253,,,2505998,Randy Starks,randy starks,"Starks, Randy",DE,FA,1983-12-14,2004,original
7514,7463,00-0022851,,5598,,SmitKe20,,1794,493066,,,,3911,2808,6832,246123,,,,29026,Keith Smith,keith smith,"Smith, Keith",CB,FA,1980-03-20,2004,original
7515,7464,,,,,AndeTi20,,,492882,,,,3972,2809,6833,0,,,tim-anderson-1,,Tim Anderson,tim anderson,"Anderson, Tim",DT,FA,1980-11-22,2004,original
7516,7466,,,,,StraDe20,,,493078,,,,,2810,6835,0,,,derrick-strait-1,,Derrick Strait,derrick strait,"Strait, Derrick",CB,FA,1980-08-27,2004,original
7517,7467,,,,,HamiDe20,,,492952,,,,3843,34,6836,0,,,derrick-hamilton-1,,Derrick Hamilton,derrick hamilton,"Hamilton, Derrick",WR,FA,1981-11-30,2004,original
7518,7468,00-0022807,,5603,,BerrBe00,,1799,492890,,24955282-e730-4f87-9f92-6dc515f40ee8,165,3841,36,6837,246128,,,bernard-berrian-1,2506000,Bernard Berrian,bernard berrian,"Berrian, Bernard",WR,FA,1980-12-27,2004,original
7519,7469,00-0026580,,12775,,CoopJo21,,,492913,,,,3973,2649,6838,0,,,marquis-cooper-1,,Marquis Cooper,marquis cooper,"Cooper, Marquis",LB,OAK,1982-03-11,2004,original
7520,7470,,,,,MillCa20,,,,,,,3977,322,6839,0,,,caleb-miller-1,,Caleb Miller,caleb miller,"Miller, Caleb",LB,FA,1980-09-03,2004,original
7521,7471,00-0022738,,5606,6840,CoolCh00,9118,1802,492912,,a0b77d1e-3fc5-4023-8d22-e03b2689fb7b,,3876,2811,6840,246131,,,chris-cooley-1,2505938,Chris Cooley,chris cooley,"Cooley, Chris",TE,FA,1982-07-11,2004,original
7522,7472,,,,,DarlDe00,,,492920,,,,3844,1176,6841,246132,,,devard-darling-1,,Devard Darling,devard darling,"Darling, Devard",WR,FA,1982-04-16,2004,original
7523,7475,,,,,LeSuJe20,,,,,,,,2812,6844,0,,,jeremy-lesueur-1,,Jeremy LeSueur,jeremy lesueur,"LeSueur, Jeremy",S,FA,1980-10-05,2004,original
